Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1742735381,2025-03-23T13:09:41Z,QTR276,"47.965378,16.292654",41000,526,116
1742735414,2025-03-23T13:10:14Z,QTR276,"47.930279,16.400545",41000,526,115
1742735445,2025-03-23T13:10:45Z,QTR276,"47.897224,16.50231",41000,523,116
1742735478,2025-03-23T13:11:18Z,QTR276,"47.86203,16.609215",41000,528,116
1742735509,2025-03-23T13:11:49Z,QTR276,"47.828934,16.709431",41000,524,116
1742735542,2025-03-23T13:12:22Z,QTR276,"47.794098,16.814987",41000,519,116
1742735573,2025-03-23T13:12:53Z,QTR276,"47.761185,16.913658",41000,511,116
1742735604,2025-03-23T13:13:24Z,QTR276,"47.728519,17.011976",41000,510,116
1742735636,2025-03-23T13:13:56Z,QTR276,"47.695793,17.109728",41000,510,116
1742735667,2025-03-23T13:14:27Z,QTR276,"47.662994,17.208504",41000,507,116
1742735698,2025-03-23T13:14:58Z,QTR276,"47.630669,17.305721",41000,510,116
1742735729,2025-03-23T13:15:29Z,QTR276,"47.598175,17.40255",41000,514,116
1742735760,2025-03-23T13:16:00Z,QTR276,"47.565491,17.499573",41025,515,116
1742735791,2025-03-23T13:16:31Z,QTR276,"47.532074,17.598312",41000,520,116
1742735822,2025-03-23T13:17:02Z,QTR276,"47.49852,17.697258",41000,522,116
1742735853,2025-03-23T13:17:33Z,QTR276,"47.4655,17.794472",41000,521,116
1742735884,2025-03-23T13:18:04Z,QTR276,"47.431469,17.894123",41000,523,116
1742735916,2025-03-23T13:18:36Z,QTR276,"47.396511,17.996029",41000,525,116
1742735947,2025-03-23T13:19:07Z,QTR276,"47.362335,18.0951",41000,522,116
1742735979,2025-03-23T13:19:39Z,QTR276,"47.327911,18.194527",41000,524,117
1742736010,2025-03-23T13:20:10Z,QTR276,"47.294003,18.292236",41000,522,117
1742736042,2025-03-23T13:20:42Z,QTR276,"47.258789,18.393379",41000,522,117
1742736073,2025-03-23T13:21:13Z,QTR276,"47.225098,18.48999",41000,517,117
1742736104,2025-03-23T13:21:44Z,QTR276,"47.190609,18.588093",41000,518,117
1742736135,2025-03-23T13:22:15Z,QTR276,"47.156208,18.685631",41000,520,117
1742736167,2025-03-23T13:22:47Z,QTR276,"47.121666,18.783382",41000,518,117
1742736198,2025-03-23T13:23:18Z,QTR276,"47.086845,18.881554",41000,516,117
1742736229,2025-03-23T13:23:49Z,QTR276,"47.052475,18.977989",41000,518,117
1742736261,2025-03-23T13:24:21Z,QTR276,"47.017574,19.075575",41000,518,117
1742736292,2025-03-23T13:24:52Z,QTR276,"46.98317,19.171555",41000,520,117
1742736324,2025-03-23T13:25:24Z,QTR276,"46.947693,19.270088",41000,521,117
1742736355,2025-03-23T13:25:55Z,QTR276,"46.912971,19.36622",41000,521,117
1742736386,2025-03-23T13:26:26Z,QTR276,"46.877453,19.4639",41000,522,117
1742736418,2025-03-23T13:26:58Z,QTR276,"46.841419,19.563011",41000,522,117
1742736449,2025-03-23T13:27:29Z,QTR276,"46.805603,19.661039",41000,522,118
1742736481,2025-03-23T13:28:01Z,QTR276,"46.769451,19.75946",41000,524,118
1742736512,2025-03-23T13:28:32Z,QTR276,"46.733837,19.856209",41000,526,118
1742736544,2025-03-23T13:29:04Z,QTR276,"46.698318,19.952339",41000,527,118
1742736576,2025-03-23T13:29:36Z,QTR276,"46.660843,20.053139",41000,529,118
1742736607,2025-03-23T13:30:07Z,QTR276,"46.623787,20.153114",41000,532,118
1742736638,2025-03-23T13:30:38Z,QTR276,"46.58844,20.247602",41000,530,118
1742736669,2025-03-23T13:31:09Z,QTR276,"46.551819,20.345272",41025,530,118
1742736701,2025-03-23T13:31:41Z,QTR276,"46.514622,20.444046",41000,528,118
1742736732,2025-03-23T13:32:12Z,QTR276,"46.478683,20.539078",41000,532,118
1742736763,2025-03-23T13:32:43Z,QTR276,"46.440811,20.639225",41000,533,118
1742736795,2025-03-23T13:33:15Z,QTR276,"46.403503,20.737244",41000,535,118
1742736826,2025-03-23T13:33:46Z,QTR276,"46.366882,20.833227",41000,536,118
